,TAG,DescripcionEquipo,GrupoTS,GrupoHR,EqSAP,PuntoMedida,GrupoHREQ,Contador,HRPuesto,EstrategiaMTTO,HRDescripcion,HRContador,Estrategia,pos,Actividades,Puesto,ClaseOT,ACant,AHoras,posHRContador,Frecuencia,Material,MCantidad
9726,3335-PU-359,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017038,13150,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041127,3
9727,3321-PU-334,BOMBA GOULDS 3196 1.5X3-8 18M3/H,8.0,MBOM080,10016975,13066,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041128,8
9728,3321-PU-335,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016981,13070,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041128,8
9729,3332-PU-346,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016998,13094,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041128,8
9730,3331-PU-344,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017014,13114,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041128,8
9731,3331-PU-347,BOMBA GOULS NM3196 18M3/H,8.0,MBOM080,10017016,13122,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041128,8
9732,3335-PU-359,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017038,13150,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041128,8
9733,3321-PU-334,BOMBA GOULDS 3196 1.5X3-8 18M3/H,8.0,MBOM080,10016975,13066,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041129,8
9734,3321-PU-335,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016981,13070,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041129,8
9735,3332-PU-346,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016998,13094,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041129,8
9736,3331-PU-344,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017014,13114,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041129,8
9737,3331-PU-347,BOMBA GOULS NM3196 18M3/H,8.0,MBOM080,10017016,13122,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041129,8
9738,3335-PU-359,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017038,13150,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041129,8
9739,3321-PU-334,BOMBA GOULDS 3196 1.5X3-8 18M3/H,8.0,MBOM080,10016975,13066,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041130,1
9740,3321-PU-335,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016981,13070,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041130,1
9741,3332-PU-346,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016998,13094,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041130,1
9742,3331-PU-344,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017014,13114,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041130,1
9743,3331-PU-347,BOMBA GOULS NM3196 18M3/H,8.0,MBOM080,10017016,13122,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041130,1
9744,3335-PU-359,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017038,13150,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041130,1
9745,3321-PU-334,BOMBA GOULDS 3196 1.5X3-8 18M3/H,8.0,MBOM080,10016975,13066,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041124,1
9746,3321-PU-335,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016981,13070,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041124,1
9747,3332-PU-346,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016998,13094,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041124,1
9748,3331-PU-344,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017014,13114,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041124,1
9749,3331-PU-347,BOMBA GOULS NM3196 18M3/H,8.0,MBOM080,10017016,13122,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041124,1
9750,3335-PU-359,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017038,13150,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,40,Camb elementos de union de bomba 8000H,TEC-MEC,PM01,2.0,2.0,MBOM080M240,HL,3041124,1
9751,3321-PU-334,BOMBA GOULDS 3196 1.5X3-8 18M3/H,8.0,MBOM080,10016975,13066,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,6.5,MBOM080M250,HL,3041079,1
9752,3321-PU-335,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016981,13070,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,6.5,MBOM080M250,HL,3041079,1
9753,3332-PU-346,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016998,13094,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,6.5,MBOM080M250,HL,3041079,1
9754,3331-PU-344,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017014,13114,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,6.5,MBOM080M250,HL,3041079,1
9755,3331-PU-347,BOMBA GOULS NM3196 18M3/H,8.0,MBOM080,10017016,13122,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,6.5,MBOM080M250,HL,3041079,1
9756,3335-PU-359,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017038,13150,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,6.5,MBOM080M250,HL,3041079,1
9757,3321-PU-334,BOMBA GOULDS 3196 1.5X3-8 18M3/H,8.0,MBOM080,10016975,13066,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,6.5,MBOM080M250,HL,3041087,1
9758,3321-PU-335,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016981,13070,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,6.5,MBOM080M250,HL,3041087,1
9759,3332-PU-346,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016998,13094,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,6.5,MBOM080M250,HL,3041087,1
9760,3331-PU-344,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017014,13114,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,6.5,MBOM080M250,HL,3041087,1
9761,3331-PU-347,BOMBA GOULS NM3196 18M3/H,8.0,MBOM080,10017016,13122,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,6.5,MBOM080M250,HL,3041087,1
9762,3335-PU-359,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017038,13150,MBOM080,M2,TEC-MEC,PREV,PREV_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M2,HOR002,50,Mtto general carcasa 8000H,TEC-MEC,PM01,2.0,6.5,MBOM080M250,HL,3041087,1
9763,3321-PU-334,BOMBA GOULDS 3196 1.5X3-8 18M3/H,8.0,MBOM080,10016975,13066,MBOM080,M3,TEC-MEC,LUBR,LUBR_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M3,HOR002,10,Lubric rodamientos bocinas d bomba 660H,TEC-MEC,PM01,1.0,0.3,MBOM080M310,H4,2530835,0.5
9764,3321-PU-335,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016981,13070,MBOM080,M3,TEC-MEC,LUBR,LUBR_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M3,HOR002,10,Lubric rodamientos bocinas d bomba 660H,TEC-MEC,PM01,1.0,0.3,MBOM080M310,H4,2530835,0.5
9765,3332-PU-346,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016998,13094,MBOM080,M3,TEC-MEC,LUBR,LUBR_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M3,HOR002,10,Lubric rodamientos bocinas d bomba 660H,TEC-MEC,PM01,1.0,0.3,MBOM080M310,H4,2530835,0.5
9766,3331-PU-344,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017014,13114,MBOM080,M3,TEC-MEC,LUBR,LUBR_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M3,HOR002,10,Lubric rodamientos bocinas d bomba 660H,TEC-MEC,PM01,1.0,0.3,MBOM080M310,H4,2530835,0.5
9767,3331-PU-347,BOMBA GOULS NM3196 18M3/H,8.0,MBOM080,10017016,13122,MBOM080,M3,TEC-MEC,LUBR,LUBR_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M3,HOR002,10,Lubric rodamientos bocinas d bomba 660H,TEC-MEC,PM01,1.0,0.3,MBOM080M310,H4,2530835,0.5
9768,3335-PU-359,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017038,13150,MBOM080,M3,TEC-MEC,LUBR,LUBR_MEC_BOMBA_GOULDS PUMPS NM71,MBOM080M3,HOR002,10,Lubric rodamientos bocinas d bomba 660H,TEC-MEC,PM01,1.0,0.3,MBOM080M310,H4,2530835,0.5
9769,3321-PU-334,BOMBA GOULDS 3196 1.5X3-8 18M3/H,8.0,MBOM080,10016975,13066,MBOM080,E1,TEC-ELE,INSP,INSP_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E1,CAL001,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM080E110,S3,,
9770,3321-PU-335,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016981,13070,MBOM080,E1,TEC-ELE,INSP,INSP_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E1,CAL001,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM080E110,S3,,
9771,3332-PU-346,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016998,13094,MBOM080,E1,TEC-ELE,INSP,INSP_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E1,CAL001,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM080E110,S3,,
9772,3331-PU-344,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017014,13114,MBOM080,E1,TEC-ELE,INSP,INSP_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E1,CAL001,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM080E110,S3,,
9773,3331-PU-347,BOMBA GOULS NM3196 18M3/H,8.0,MBOM080,10017016,13122,MBOM080,E1,TEC-ELE,INSP,INSP_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E1,CAL001,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM080E110,S3,,
9774,3335-PU-359,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017038,13150,MBOM080,E1,TEC-ELE,INSP,INSP_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E1,CAL001,10,Inspeccion general motor 1M,TEC-ELE,PM01,2.0,1.0,MBOM080E110,S3,,
9775,3321-PU-334,BOMBA GOULDS 3196 1.5X3-8 18M3/H,8.0,MBOM080,10016975,13066,MBOM080,E2,TEC-ELE,PREV,PREV_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E2,HOR002,10,Mtto menor de motor de bomba 4000H,TEC-ELE,PM01,2.0,1.0,MBOM080E210,HE,,
9776,3321-PU-335,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016981,13070,MBOM080,E2,TEC-ELE,PREV,PREV_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E2,HOR002,10,Mtto menor de motor de bomba 4000H,TEC-ELE,PM01,2.0,1.0,MBOM080E210,HE,,
9777,3332-PU-346,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016998,13094,MBOM080,E2,TEC-ELE,PREV,PREV_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E2,HOR002,10,Mtto menor de motor de bomba 4000H,TEC-ELE,PM01,2.0,1.0,MBOM080E210,HE,,
9778,3331-PU-344,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017014,13114,MBOM080,E2,TEC-ELE,PREV,PREV_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E2,HOR002,10,Mtto menor de motor de bomba 4000H,TEC-ELE,PM01,2.0,1.0,MBOM080E210,HE,,
9779,3331-PU-347,BOMBA GOULS NM3196 18M3/H,8.0,MBOM080,10017016,13122,MBOM080,E2,TEC-ELE,PREV,PREV_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E2,HOR002,10,Mtto menor de motor de bomba 4000H,TEC-ELE,PM01,2.0,1.0,MBOM080E210,HE,,
9780,3335-PU-359,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017038,13150,MBOM080,E2,TEC-ELE,PREV,PREV_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E2,HOR002,10,Mtto menor de motor de bomba 4000H,TEC-ELE,PM01,2.0,1.0,MBOM080E210,HE,,
9781,3321-PU-334,BOMBA GOULDS 3196 1.5X3-8 18M3/H,8.0,MBOM080,10016975,13066,MBOM080,E2,TEC-ELE,PREV,PREV_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E2,HOR002,20,Mtto general motor 8000H,TEC-ELE,PM01,2.0,5.5,MBOM080E220,HL,,
9782,3321-PU-335,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016981,13070,MBOM080,E2,TEC-ELE,PREV,PREV_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E2,HOR002,20,Mtto general motor 8000H,TEC-ELE,PM01,2.0,5.5,MBOM080E220,HL,,
9783,3332-PU-346,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016998,13094,MBOM080,E2,TEC-ELE,PREV,PREV_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E2,HOR002,20,Mtto general motor 8000H,TEC-ELE,PM01,2.0,5.5,MBOM080E220,HL,,
9784,3331-PU-344,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017014,13114,MBOM080,E2,TEC-ELE,PREV,PREV_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E2,HOR002,20,Mtto general motor 8000H,TEC-ELE,PM01,2.0,5.5,MBOM080E220,HL,,
9785,3331-PU-347,BOMBA GOULS NM3196 18M3/H,8.0,MBOM080,10017016,13122,MBOM080,E2,TEC-ELE,PREV,PREV_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E2,HOR002,20,Mtto general motor 8000H,TEC-ELE,PM01,2.0,5.5,MBOM080E220,HL,,
9786,3335-PU-359,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017038,13150,MBOM080,E2,TEC-ELE,PREV,PREV_ELE_BOMBA_GOULDS PUMPS NM71,MBOM080E2,HOR002,20,Mtto general motor 8000H,TEC-ELE,PM01,2.0,5.5,MBOM080E220,HL,,
9787,3321-PU-334,BOMBA GOULDS 3196 1.5X3-8 18M3/H,8.0,MBOM080,10016975,13066,MBOM080,I1,TEC-INS,INSP,INSP_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I1,CAL001,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM080I110,S3,,
9788,3321-PU-335,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016981,13070,MBOM080,I1,TEC-INS,INSP,INSP_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I1,CAL001,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM080I110,S3,,
9789,3332-PU-346,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016998,13094,MBOM080,I1,TEC-INS,INSP,INSP_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I1,CAL001,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM080I110,S3,,
9790,3331-PU-344,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017014,13114,MBOM080,I1,TEC-INS,INSP,INSP_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I1,CAL001,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM080I110,S3,,
9791,3331-PU-347,BOMBA GOULS NM3196 18M3/H,8.0,MBOM080,10017016,13122,MBOM080,I1,TEC-INS,INSP,INSP_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I1,CAL001,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM080I110,S3,,
9792,3335-PU-359,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017038,13150,MBOM080,I1,TEC-INS,INSP,INSP_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I1,CAL001,10,Inspeccion de instrumentos de bomba 1M,TEC-INS,PM01,2.0,0.5,MBOM080I110,S3,,
9793,3321-PU-334,BOMBA GOULDS 3196 1.5X3-8 18M3/H,8.0,MBOM080,10016975,13066,MBOM080,I2,TEC-INS,PREV,PREV_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I2,HOR002,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM080I210,HE,,
9794,3321-PU-335,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016981,13070,MBOM080,I2,TEC-INS,PREV,PREV_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I2,HOR002,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM080I210,HE,,
9795,3332-PU-346,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016998,13094,MBOM080,I2,TEC-INS,PREV,PREV_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I2,HOR002,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM080I210,HE,,
9796,3331-PU-344,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017014,13114,MBOM080,I2,TEC-INS,PREV,PREV_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I2,HOR002,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM080I210,HE,,
9797,3331-PU-347,BOMBA GOULS NM3196 18M3/H,8.0,MBOM080,10017016,13122,MBOM080,I2,TEC-INS,PREV,PREV_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I2,HOR002,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM080I210,HE,,
9798,3335-PU-359,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017038,13150,MBOM080,I2,TEC-INS,PREV,PREV_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I2,HOR002,10,Mtto de instrumentos de bomba 4000H,TEC-INS,PM01,2.0,1.0,MBOM080I210,HE,,
9799,3321-PU-334,BOMBA GOULDS 3196 1.5X3-8 18M3/H,8.0,MBOM080,10016975,13066,MBOM080,I2,TEC-INS,PREV,PREV_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I2,HOR002,20,Contrastacion d transmisores 4000H,TEC-INS,PM01,2.0,1.0,MBOM080I220,HE,,
9800,3321-PU-335,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016981,13070,MBOM080,I2,TEC-INS,PREV,PREV_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I2,HOR002,20,Contrastacion d transmisores 4000H,TEC-INS,PM01,2.0,1.0,MBOM080I220,HE,,
9801,3332-PU-346,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016998,13094,MBOM080,I2,TEC-INS,PREV,PREV_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I2,HOR002,20,Contrastacion d transmisores 4000H,TEC-INS,PM01,2.0,1.0,MBOM080I220,HE,,
9802,3331-PU-344,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017014,13114,MBOM080,I2,TEC-INS,PREV,PREV_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I2,HOR002,20,Contrastacion d transmisores 4000H,TEC-INS,PM01,2.0,1.0,MBOM080I220,HE,,
9803,3331-PU-347,BOMBA GOULS NM3196 18M3/H,8.0,MBOM080,10017016,13122,MBOM080,I2,TEC-INS,PREV,PREV_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I2,HOR002,20,Contrastacion d transmisores 4000H,TEC-INS,PM01,2.0,1.0,MBOM080I220,HE,,
9804,3335-PU-359,BOMBA GOULDS NM3171 ST 1.5x3-8,8.0,MBOM080,10017038,13150,MBOM080,I2,TEC-INS,PREV,PREV_INS_BOMBA_GOULDS PUMPS NM71,MBOM080I2,HOR002,20,Contrastacion d transmisores 4000H,TEC-INS,PM01,2.0,1.0,MBOM080I220,HE,,
9805,3321-PU-334,BOMBA GOULDS 3196 1.5X3-8 18M3/H,8.0,MBOM080,10016975,13066,MBOM080,P1,TEC-PRD,PRED,PRED_CON_BOMBA_GOULDS PUMPS NM71,MBOM080P1,HOR002,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,1.0,MBOM080P110,H9,,
9806,3321-PU-335,BOMBA GOULDS NM3171 ST 1.5x3-8 18M3/H,8.0,MBOM080,10016981,13070,MBOM080,P1,TEC-PRD,PRED,PRED_CON_BOMBA_GOULDS PUMPS NM71,MBOM080P1,HOR002,10,Monitoreo de vibracion de motor 1500H,TEC-PRD,PM01,1.0,1.0,MBOM080P110,H9,,
