,key_dutie,Primary task detail activity,Maintenance type,Specialist,Constraint,Time,Amount Craft,Frequency,Unidad Periodo,Date task done,Man hour,Strategy
633,3211-SB-301|02-01-04,"Monitorear el nivel de vibración de los rodamientos del rodillo realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a l norma ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
634,3211-SB-301|02-01-05,"Tomar parámetros de temperatura de los rodamientos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
635,3211-SB-301|02-02-03,"Monitorear el nivel de vibración de los rodamientos del rodillo realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a l norma ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
636,3211-SB-301|02-02-04,"Tomar parámetros de temperatura de los rodamientos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
637,3211-SB-301|02-04-03,"Determinar el desgaste y/o desprendimiento del revestimiento del tambor (cilindro, cubierta de carga y descarga). Realizar la medición de espesores por ultrasonido, de ser necesario realizar el cambio de revestimiento caucho y/o cerámico.",PRED,TEC-PRD,DET,2.0,3,330.0,H,2021-04-01,6.0,330H
638,3111-CR-301|01-01-17,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,330.0,H,2021-04-01,1.0,330H
639,3111-CR-301|01-01-18,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
640,3111-CR-301|01-04-05,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
641,3111-CR-301|04-04-05,"Efectuar un análisis del aceite lubricante del engranaje intermedio, cambiar el aceite en caso sea necesario.",PRED,TEC-PRD,MAR,1.0,2,2000.0,H,2021-04-01,2.0,2000H
642,3111-CR-301|05-10-08,"Efectuar un análisis del aceite lubricante del sistema de lubricación por circulación de aceite, cambiar el aceite en caso necesario.",PRED,TEC-PRD,MAR,1.0,2,2000.0,H,2021-04-01,2.0,2000H
643,3111-CR-301|07-08-05,"Efectuar un análisis del aceite hidráulico, cambiar el aceite en caso necesario.",PRED,TEC-PRD,MAR,1.0,2,2000.0,H,2021-04-01,2.0,2000H
644,2111-FE-202|01-01-13,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
645,2111-FE-202|01-01-14,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
646,2111-FE-202|01-06-05,"Retirar la guarda de protección de la correas de transmisión, aflojar los pernos tensadores de faja ubicados en la base del motor eléctrico, retirar las correas, colocar equipo de alineamiento en poleas, eliminar desalineamiento, colocar correas, volver motor a su posición inicial. La desalineación paralela debe ser inferior a 5 mm por cada 500 mm de distancia entre poleas, Desalineación angular debe ser inferior a 0.5 grados.",PRED,TEC-PRD,DET,3.0,2,4000.0,H,2021-04-01,6.0,4000H
647,2111-FE-202|01-06-09,Utilizando el pirómetro tomar lectura de temperatura en los rodamientos verificando que no exceda según manual de fabricante. No mayor a 30°C,PRED,TEC-PRD,MAR,1.5,1,330.0,H,2021-04-01,1.5,330H
648,2111-FE-202|01-08-05,"Con una sonda de inmersión en aceite, verifique que el excitador no tenga una temperatura de funcionamiento excesiva.",PRED,TEC-PRD,MAR,1.0,1,330.0,H,2021-04-01,1.0,330H
649,2111-FE-202|02-01-01,"Tintes penetrantes, medición ultrasonido.",PRED,TEC-PRD,DET,3.0,3,1000.0,H,2021-04-01,9.0,1000H
650,2111-FE-202|02-01-04,Medición de espesores de plancha.,PRED,TEC-PRD,DET,4.0,2,1000.0,H,2021-04-01,8.0,1000H
651,2111-FE-202|02-02-01,"Verificar fisuras o daños en la estructura del bastidor, realizar medición por ultrasonido y tintes penetrantes.",PRED,TEC-PRD,DET,4.0,4,4000.0,H,2021-04-01,16.0,4000H
652,3142-FE-306|01-01-14,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
653,3142-FE-306|01-01-15,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
654,3142-FE-306|01-07-03,Utilizando el pirómetro tomar lectura de temperatura en los rodamientos verificando que no exceda según manual de fabricante. No mayor a 30°C,PRED,TEC-PRD,MAR,1.5,1,330.0,H,2021-04-01,1.5,330H
655,3142-FE-306|01-09-05,"Con una sonda de inmersión en aceite, verifique que el excitador no tenga una temperatura de funcionamiento excesiva.",PRED,TEC-PRD,MAR,1.0,1,330.0,H,2021-04-01,1.0,330H
656,3142-FE-306|02-01-02,Medición de espesores de plancha.,PRED,TEC-PRD,DET,4.0,2,1000.0,H,2021-04-01,8.0,1000H
657,3142-FE-306|02-02-01,"Verificar fisuras o daños en la estructura del bastidor, realizar medición por ultrasonido y tintes penetrantes.",PRED,TEC-PRD,DET,4.0,4,4000.0,H,2021-04-01,16.0,4000H
658,3111-FE-301|01-01-09,"Retirar la tapa de la caja de conexiones, desconectar cables de alimentación, medir resistencia de aislamiento, conectar los cables, cerrar la tapa de conexión. 
Registrar datos de la actividad en formato establecido.",PRED,TEC-PRD,DET,1.5,2,4000.0,H,2021-04-01,3.0,4000H
659,3111-FE-301|01-01-13,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
660,3111-FE-301|01-01-14,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,3.0,2,330.0,H,2021-04-01,6.0,330H
661,3111-FE-301|01-07-03,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
662,3111-FE-301|01-08-07,"Verificar el desgaste en los apoyos de sellos y rodamientos, posibles daños y fracturas en el eje motriz . Cambiar el eje de ser necesario.",PRED,TEC-PRD,DET,2.0,2,4000.0,H,2021-04-01,4.0,4000H
663,3111-FE-301|03-01-01,Realizar la medición de desgaste de los rodillos.,PRED,TEC-PRD,DET,2.0,2,660.0,H,2021-04-01,4.0,660H
664,2113-CV-202|01-01-13,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,660.0,H,2021-04-01,1.0,660H
665,2113-CV-202|01-01-14,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
666,2113-CV-202|01-09-07,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
667,2113-CV-202|01-09-08,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
668,2113-CV-202|02-02-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
669,2113-CV-202|02-02-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
670,2113-CV-202|02-03-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
671,2113-CV-202|02-03-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
672,2114-CV-203|01-01-12,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,660.0,H,2021-04-01,1.0,660H
673,2114-CV-203|01-01-13,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
674,2114-CV-203|01-10-07,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
675,2114-CV-203|01-10-08,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
676,2114-CV-203|02-02-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
677,2114-CV-203|02-02-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
678,2114-CV-203|02-03-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
679,2114-CV-203|02-03-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
680,2114-CV-203|02-04-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
681,2114-CV-203|02-04-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
682,2114-CV-203|02-05-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
683,2114-CV-203|02-05-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
684,2114-CV-203|02-06-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
685,2114-CV-203|02-06-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
686,2114-CV-203|02-07-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
687,2114-CV-203|02-07-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
688,2132-CV-204|01-01-13,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,660.0,H,2021-04-01,1.0,660H
689,2132-CV-204|01-01-14,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
690,2132-CV-204|01-09-07,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
691,2132-CV-204|01-09-08,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
692,2132-CV-204|02-02-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
693,2132-CV-204|02-02-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
694,2132-CV-204|02-03-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
695,2132-CV-204|02-03-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
696,2132-CV-204|02-04-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
697,2132-CV-204|02-04-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
698,2132-CV-204|02-05-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
699,2132-CV-204|02-05-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
700,2134-CV-205|01-01-13,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,660.0,H,2021-04-01,1.0,660H
701,2134-CV-205|01-01-14,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
702,2134-CV-205|01-09-07,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
703,2134-CV-205|01-09-08,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
704,2134-CV-205|02-02-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
705,2134-CV-205|02-02-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
706,2134-CV-205|02-03-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
707,2134-CV-205|02-03-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
708,2134-CV-205|02-04-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
709,2134-CV-205|02-04-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
710,2134-CV-205|02-05-06,"Monitorear el nivel de vibración de los rodamientos del realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
711,2134-CV-205|02-05-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
712,2142-CV-206|01-01-13,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,660.0,H,2021-04-01,1.0,660H
713,2142-CV-206|01-01-14,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
714,2142-CV-206|01-09-07,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
715,2142-CV-206|01-09-08,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
716,2142-CV-206|02-02-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
717,2142-CV-206|02-02-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
718,2142-CV-206|02-03-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
719,2142-CV-206|02-03-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
720,2142-CV-206|02-04-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
721,2142-CV-206|02-04-07,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
722,2142-CV-206|02-05-06,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
