,Asset tag,Cod sap,WBS_1_EN,WBS_2_EN,WBS_3_EN,Responsable,Hour day,key_system,System,key_component,Component,key_dutie,Primary task,Primary task detail activity,Maintenance type,Specialist,Constraint,Time,Amount Craft,Frequency,Unidad Periodo,Date task done,Man hour,Strategy
343,3221-CV-313,10016917,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-313|01,,3221-CV-313|01-01,Motor eléctrico,3221-CV-313|01-01-12,Monitoreo de vibración,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,660.0,H,2021-04-01,1.0,660H
344,3221-CV-313,10016917,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-313|01,,3221-CV-313|01-01,Motor eléctrico,3221-CV-313|01-01-13,Monitoreo de termografía,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
345,3221-CV-313,10016917,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-313|01,,3221-CV-313|01-11,Reductor de velocidad,3221-CV-313|01-11-07,Monit condición por vibración,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
346,3221-CV-313,10016917,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-313|01,,3221-CV-313|01-11,Reductor de velocidad,3221-CV-313|01-11-08,Monitoreo condición por termografía,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
347,3221-CV-313,10016917,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-313|02,,3221-CV-313|02-02,Polea cabeza,3221-CV-313|02-02-06,Monitoreo condición por vibración,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
348,3221-CV-313,10016917,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-313|02,,3221-CV-313|02-02,Polea cabeza,3221-CV-313|02-02-07,Monitoreo condición termografía,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
349,3221-CV-313,10016917,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-313|02,,3221-CV-313|02-03,Polea cola,3221-CV-313|02-03-06,Monitoreo condición por vibración,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
350,3221-CV-313,10016917,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-313|02,,3221-CV-313|02-03,Polea cola,3221-CV-313|02-03-07,Monitoreo condición termografía,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
351,3221-CV-313,10016917,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-313|02,,3221-CV-313|02-04,Polea deflectora LT,3221-CV-313|02-04-06,Monitoreo condición vibración(4),"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
352,3221-CV-313,10016917,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-313|02,,3221-CV-313|02-04,Polea deflectora LT,3221-CV-313|02-04-07,Monitoreo condición termografía(4),"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
353,3221-CV-313,10016917,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-313|02,,3221-CV-313|02-05,Polea deflectora HT,3221-CV-313|02-05-06,Monitoreo condición vibración(3),"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
354,3221-CV-313,10016917,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-313|02,,3221-CV-313|02-05,Polea deflectora HT,3221-CV-313|02-05-07,Monitoreo condición termografía(3),"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
355,3221-CV-313,10016917,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-313|02,,3221-CV-313|02-06,Polea tensora,3221-CV-313|02-06-06,Monitoreo condición por vibración,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
356,3221-CV-313,10016917,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-313|02,,3221-CV-313|02-06,Polea tensora,3221-CV-313|02-06-07,Monitoreo de condición termografía,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,1500.0,H,2021-04-01,0.25,1500H
357,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|01,,3221-CV-314|01-01,Motor eléctrico,3221-CV-314|01-01-12,Monitoreo de vibración,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los 5 mm/seg, registrar las mediciones tomadas en los puntos antes descritos, descargar y comparar los datos obtenidos con los niveles de alerta y peligro.",PRED,TEC-PRD,MAR,1.0,1,660.0,H,2021-04-01,1.0,660H
358,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|01,,3221-CV-314|01-01,Motor eléctrico,3221-CV-314|01-01-13,Monitoreo de termografía,"Limpiar el área donde se va a tomar la medición, determinar la distancia de medición apropiada del área que queremos medir que es medible o visible, el Angulo de visión, el objeto identificable más pequeño y el objeto medible/marca de medición más pequeño, tomar termografía al motor, la captura debe ser tomada a todo el motor, descargar la captura en la computadora y realizar el análisis de la toma. (Considerar que la temperatura real del estator es aproximadamente 15 a 20°C de la temperatura medida).",PRED,TEC-PRD,MAR,0.5,1,660.0,H,2021-04-01,0.5,660H
359,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|01,,3221-CV-314|01-09,Reductor de velocidad,3221-CV-314|01-09-07,Monitoreo condición por vibración,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
360,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|01,,3221-CV-314|01-09,Reductor de velocidad,3221-CV-314|01-09-08,Monitoreo condición por termografía,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
361,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|02,,3221-CV-314|02-02,Polea motor,3221-CV-314|02-02-06,Monitoreo condición por vibración,"Tomar parámetros de velocidad con el equipo analizador de vibraciones en el punto 1 (radial vertical, radial horizontal y axial) con rangos de XX mm/s y XX mm/s. Tomar parámetros de velocidad con el equipo analizador de vibraciones en el punto 2 (radial vertical, radial horizontal y axial) con rangos de XX mm/s y XX mm/s. Tomar parámetros de aceleración con el equipo analizador de vibraciones en el punto 1 con rangos de XX mm/s2 y XX mm/s2. Tomar parámetros de aceleración con el equipo analizador de vibraciones en el punto 2 con rangos de XX mm/s2 y XX mm/s2.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
362,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|02,,3221-CV-314|02-02,Polea motor,3221-CV-314|02-02-07,Monitoreo condición por termografía,Tomar parámetros de temperatura con la cámara termográfica en el punto 1 con rangos de XX°C y XX°C. Tomar parámetros de temperatura con la cámara termográfica en el punto 2 con rangos de XX°C y XX°C.,PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
363,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|02,,3221-CV-314|02-03,Polea cabeza,3221-CV-314|02-03-06,Monitoreo condición por vibración,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
364,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|02,,3221-CV-314|02-03,Polea cabeza,3221-CV-314|02-03-07,Monitoreo condición por termografía,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
365,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|02,,3221-CV-314|02-04,Polea cola,3221-CV-314|02-04-06,Monitoreo condición por vibración,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
366,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|02,,3221-CV-314|02-04,Polea cola,3221-CV-314|02-04-07,Monitoreo condición por termografía,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
367,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|02,,3221-CV-314|02-05,Polea deflectora LT,3221-CV-314|02-05-06,Monitoreo condición vibración(4),"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
368,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|02,,3221-CV-314|02-05,Polea deflectora LT,3221-CV-314|02-05-07,Monitoreo condición termografía (4),"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
369,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|02,,3221-CV-314|02-08,Polea deflectora HT,3221-CV-314|02-08-03,Monitoreo condición vibración(3),"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
370,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|02,,3221-CV-314|02-08,Polea deflectora HT,3221-CV-314|02-08-04,Monit condición termografía (3),"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
371,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|02,,3221-CV-314|02-09,Polea tensora,3221-CV-314|02-09-06,Monitoreo condición por vibración,"Monitorear el nivel de vibración de los rodamientos realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a las ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
372,3221-CV-314,10016918,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",VAT FEED,Johan&Jorge,24,3221-CV-314|02,,3221-CV-314|02-09,Polea tensora,3221-CV-314|02-09-07,Monitoreo condición por termografía,"Tomar parámetros de temperatura de los componentes internos con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,660.0,H,2021-04-01,0.25,660H
373,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|01,,3231-CN-301|01-01,Motor eléctrico,3231-CN-301|01-01-09,Monitoreo de vibración,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial).",PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
374,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|01,,3231-CN-301|01-01,Motor eléctrico,3231-CN-301|01-01-10,Monitoreo de temp en rodamientos,Utilizando el pirometro tomar lectura de temperatura en los rodamientos verificando que no exceda según manual de fabricante.,PRED,TEC-PRD,MAR,0.02,1,330.0,H,2021-04-01,0.02,330H
375,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|01,,3231-CN-301|01-01,Motor eléctrico,3231-CN-301|01-01-11,Monitoreo de temperatura en estator,Utilizando el pirómetro tomar lectura de temperatura en el estator verificando que no exceda según datos de placa.,PRED,TEC-PRD,MAR,0.02,1,660.0,H,2021-04-01,0.02,660H
376,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|01,,3231-CN-301|01-03,Reductor de velocidad,3231-CN-301|01-03-05,Monitoreo condición por vibraciones,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a l norma ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
377,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|01,,3231-CN-301|01-03,Reductor de velocidad,3231-CN-301|01-03-06,Monitoreo condición por termografía,"Tomar parámetros de temperatura de los componentes internos del reductor con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
378,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|02,,3231-CN-301|02-01,Motor eléctrico,3231-CN-301|02-01-09,Monitoreo de vibración,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial).",PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
379,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|02,,3231-CN-301|02-01,Motor eléctrico,3231-CN-301|02-01-10,Monitoreo de temp en rodamientos,Utilizando el pirometro tomar lectura de temperatura en los rodamientos verificando que no exceda según manual de fabricante.,PRED,TEC-PRD,MAR,0.02,1,330.0,H,2021-04-01,0.02,330H
380,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|02,,3231-CN-301|02-01,Motor eléctrico,3231-CN-301|02-01-11,Monitoreo de temperatura en estator,Utilizando el pirómetro tomar lectura de temperatura en el estator verificando que no exceda según datos de placa.,PRED,TEC-PRD,MAR,0.02,1,660.0,H,2021-04-01,0.02,660H
381,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|02,,3231-CN-301|02-03,Reductor de velocidad,3231-CN-301|02-03-05,Monitoreo condición por vibraciones,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a l norma ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
382,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|02,,3231-CN-301|02-03,Reductor de velocidad,3231-CN-301|02-03-06,Monitoreo condición por termografía,"Tomar parámetros de temperatura de los componentes internos del reductor con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
383,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|03,,3231-CN-301|03-01,Motor eléctrico,3231-CN-301|03-01-09,Monitoreo de vibración,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial).",PRED,TEC-PRD,MAR,0.5,1,330.0,H,2021-04-01,0.5,330H
384,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|03,,3231-CN-301|03-01,Motor eléctrico,3231-CN-301|03-01-10,Monitoreo de temp en rodamientos,Utilizando el pirometro tomar lectura de temperatura en los rodamientos verificando que no exceda según manual de fabricante.,PRED,TEC-PRD,MAR,0.02,1,330.0,H,2021-04-01,0.02,330H
385,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|03,,3231-CN-301|03-01,Motor eléctrico,3231-CN-301|03-01-11,Monitoreo de temperatura en estator,Utilizando el pirómetro tomar lectura de temperatura en el estator verificando que no exceda según datos de placa.,PRED,TEC-PRD,MAR,0.02,1,660.0,H,2021-04-01,0.02,660H
386,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|03,,3231-CN-301|03-03,Reductor de velocidad,3231-CN-301|03-03-05,Monitoreo condición por vibraciones,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a l norma ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
387,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|03,,3231-CN-301|03-03,Reductor de velocidad,3231-CN-301|03-03-06,Monitoreo condición por termografía,"Tomar parámetros de temperatura de los componentes internos del reductor con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
388,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|03,,3231-CN-301|03-08,Pala tipo almeja,3231-CN-301|03-08-05,Monitoreo cond por vibraciones,"Monitorear el nivel de vibración de los rodamientos del reductor realizando medidas de aceleración y velocidad, cada punto de medición deberá contener la posición vertical, horizontal y axial, comparar el valor medido de acuerdo a l norma ISO 10816 y/o el estándar de vibración del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
389,3231-CN-301,10016919,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-CN-301|03,,3231-CN-301|03-08,Pala tipo almeja,3231-CN-301|03-08-06,Monitoreo cond por termografía,"Tomar parámetros de temperatura de los componentes internos del reductor con la cámara termográfica, cada punto deberá ser comparado de acuerdo a la norma ISO 18436-7 y/o el estándar de termografía del área.",PRED,TEC-PRD,MAR,0.25,1,330.0,H,2021-04-01,0.25,330H
390,3231-FE-315,10016921,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-FE-315|01,,3231-FE-315|01-01,Motor eléctrico,3231-FE-315|01-01-08,Monitoreo de vibración de motor,"Utilizando el colector de vibración realizar las mediciones en los rodamientos en tres puntos (vertical, horizontal y axial). Verificar que la vibración no exceda los XX mm/seg.",PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
391,3231-FE-315,10016921,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-FE-315|01,,3231-FE-315|01-01,Motor eléctrico,3231-FE-315|01-01-09,Monit temperatura rodamientos motor,Utilizando el pirometro tomar lectura de temperatura en los rodamientos verificando que no exceda según manual de fabricante.,PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
392,3231-FE-315,10016921,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-FE-315|01,,3231-FE-315|01-01,Motor eléctrico,3231-FE-315|01-01-10,Monit temperatura estator motor,Utilizando el pirómetro tomar lectura de temperatura en el estator verificando que no exceda según datos de placa.,PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
393,3231-FE-315,10016921,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-FE-315|01,,3231-FE-315|01-02,Reductor combinado,3231-FE-315|01-02-01,Insp reductor combinado alimentador,Verificar la temperatura de los rodamientos con el pirómetro con rangos entre 70 °C y 90 °C.. Verificar ruido y/o vibración en condiciones normales. Verficar fuga de aceite por empaques y/o sello radiales. Verificar solturas y/o desajuste en los elementos de unión.,PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
394,3231-FE-315,10016921,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-FE-315|01,,3231-FE-315|01-02,Reductor combinado,3231-FE-315|01-02-05,Monit x vibración reductor combinad,Tomar parámetros de velocidad y aceleración en los soportes de rodamientos ( lado libre y de accionamiento) para determinar la condición de los rodamientos para su reemplazo.,PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
395,3231-FE-315,10016921,OXIDE PLANT,"PRE-TREATMENT, VATS AND PONDS",RIPIOS DISPOSAL,Johan&Jorge,24,3231-FE-315|01,,3231-FE-315|01-02,Reductor combinado,3231-FE-315|01-02-06,Monit cond x termograf reduct comb,Tomar parámetros de temperatura con la cámara termográfica en los soportes de rodamientos ( lado libre y de accionamiento) para determinar la condición de los rodamientos para su reemplazo. Tomar parametros de temperatura en los carters de aceite para determinar su condición y estado.,PRED,TEC-PRD,MAR,0.5,2,330.0,H,2021-04-01,1.0,330H
